id_cliente_hash,QTD_PED_6M,QTD_PED_3M,QTD_PED_1M,APP_6M,MARKETPLACE_6M,TOP3_DEPTOS_6M,TIPO_PAG_MAIS_USADO_6M,C_CUPOM,C_APP,C_TIPO_PAGAMENTO,C_MARKETPLACE,C_DEPTO,F_RECOMPROU,y_pred_ba_1
-5247545678494908416,5.0,0.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-1922537816509092096,5.0,2.0,0.0,0.0,0.0,0.0,PAG5,1,0,PAG5,0,OUTROS,1,0.8919241184984236
-2517019918429451776,5.0,3.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-526060275992838976,5.0,2.0,0.0,0.0,0.0,1.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
3180039672449439744,5.0,2.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,0,0.8919241184984236
1585047254464250368,5.0,2.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
8143768356275439616,5.0,3.0,3.0,1.0,1.0,1.0,PAG5,0,0,PAG5,0,OUTROS,0,0.8919241184984236
7674694079411637248,5.0,4.0,2.0,0.0,1.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-2552758976658182144,5.0,5.0,4.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-5223664901636401152,5.0,5.0,1.0,0.0,1.0,1.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
5082951606397743104,5.0,3.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
2852498386860151296,5.0,1.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-7760703074962603008,5.0,2.0,0.0,0.0,0.0,0.0,PAG5,1,0,PAG5,0,OUTROS,1,0.8919241184984236
-2461895133062644736,5.0,2.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,0,0.8919241184984236
-6829097591315685376,5.0,1.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-8296552330436187136,5.0,5.0,5.0,0.0,1.0,0.0,PAG5,0,0,PAG5,0,OUTROS,0,0.8919241184984236
5495107074120103936,5.0,3.0,2.0,1.0,0.0,0.0,PAG5,0,1,PAG5,0,OUTROS,1,0.8919241184984236
3073672201188185600,5.0,1.0,0.0,1.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
827665667878354688,5.0,3.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,0,0.8919241184984236
1302790156428103936,5.0,2.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
3646722762890991104,5.0,2.0,1.0,1.0,0.0,0.0,PAG1,0,1,PAG5,0,OUTROS,1,0.8919241184984236
-9030940122438199296,5.0,2.0,1.0,1.0,0.0,1.0,PAG5,0,1,PAG5,0,OUTROS,1,0.8919241184984236
-2875675392601530880,5.0,1.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-8042942862747327488,5.0,4.0,2.0,1.0,1.0,1.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-7874789020830383104,5.0,2.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-8071669229511164928,5.0,5.0,5.0,0.0,1.0,0.0,PAG5,0,0,PAG5,0,OUTROS,0,0.8919241184984236
-325348978967889344,5.0,3.0,2.0,0.0,1.0,1.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
4789796129295601664,5.0,1.0,1.0,0.0,1.0,0.0,PAG5,1,0,PAG5,0,OUTROS,1,0.8919241184984236
6042461043330403328,5.0,5.0,1.0,0.0,0.0,0.0,PAG1,0,0,PAG5,0,OUTROS,1,0.8919241184984236
1075458091154219008,5.0,0.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-9131650817048271872,5.0,5.0,1.0,0.0,0.0,1.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
6915978773568570368,5.0,2.0,0.0,0.0,0.0,1.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
6358057740227510272,5.0,5.0,0.0,0.0,0.0,0.0,PAG1,0,0,PAG5,0,OUTROS,1,0.8919241184984236
8203400695331807232,5.0,3.0,2.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
38882082478583664,5.0,5.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-1193159684063372032,5.0,4.0,3.0,1.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-7290553648916459520,5.0,5.0,5.0,0.0,0.0,0.0,PAG1,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-2378621783801845760,5.0,1.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-6138890196289686528,5.0,4.0,4.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
8963704375356723200,5.0,2.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
6039301584606818304,5.0,2.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-7484549459663563776,5.0,2.0,0.0,1.0,0.0,0.0,PAG5,0,1,PAG5,0,OUTROS,1,0.8919241184984236
3333528078450473984,5.0,0.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,0,0.8919241184984236
9004571715728950272,5.0,2.0,0.0,0.0,0.0,1.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
2122428310559119616,5.0,2.0,1.0,0.0,1.0,1.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
4661405791654337536,5.0,2.0,0.0,0.0,1.0,1.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-5780605607897810944,5.0,1.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
8419487204873791488,5.0,3.0,3.0,0.0,0.0,1.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-3932319498514543104,5.0,2.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-1319633640999057920,5.0,2.0,0.0,0.0,0.0,0.0,PAG2,1,0,PAG5,0,OUTROS,0,0.8919241184984236
-2754086358447819264,5.0,1.0,0.0,0.0,1.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
-8880130360957701120,5.0,3.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
7298217972186639360,5.0,2.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
8564529643195018240,5.0,5.0,3.0,1.0,1.0,0.0,PAG5,0,1,PAG5,0,OUTROS,1,0.8919241184984236
4093767744483301888,5.0,3.0,2.0,0.0,1.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
1276112984000496640,5.0,2.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
6328047509129894912,5.0,4.0,0.0,0.0,0.0,0.0,PAG5,1,0,PAG5,0,OUTROS,1,0.8919241184984236
5917381786320619520,5.0,0.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,OUTROS,1,0.8919241184984236
5466785764689615872,5.0,0.0,0.0,1.0,0.0,0.0,PAG5,1,1,PAG5,0,OUTROS,1,0.8919241184984236
2385042709142865408,6.0,4.0,0.0,0.0,0.0,1.0,PAG1,1,0,PAG1,0,TOP_1_3,1,0.8910441817434643
-4180954924633378816,6.0,4.0,2.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,TOP_1_3,1,0.8910441817434643
8971373605243858944,6.0,2.0,1.0,0.0,0.0,1.0,PAG1,0,0,PAG1,0,TOP_1_3,1,0.8910441817434643
-7275029647992792064,6.0,3.0,1.0,0.0,0.0,1.0,PAG1,0,0,PAG1,0,TOP_1_3,1,0.8910441817434643
-6462424376750288896,6.0,2.0,1.0,0.0,0.0,1.0,PAG1,0,0,PAG1,0,TOP_1_3,1,0.8910441817434643
-6226510425545425920,6.0,1.0,0.0,0.0,1.0,1.0,PAG1,0,0,PAG1,0,TOP_1_3,0,0.8910441817434643
7941686602399355904,6.0,3.0,3.0,0.0,0.0,0.0,PAG1,1,0,PAG1,0,TOP_1_3,1,0.8910441817434643
2270841029781186048,6.0,4.0,1.0,0.0,1.0,1.0,PAG5,1,0,PAG1,0,TOP_1_3,0,0.8910441817434643
8147730062323347456,4.0,4.0,4.0,0.0,1.0,1.0,PAG5,0,0,PAG4,1,TOP_1_3,1,0.8908126009339842
4685476442393772032,4.0,1.0,0.0,0.0,0.0,0.0,PAG4,0,0,PAG4,1,TOP_1_3,1,0.8908126009339842
4489319341001791488,4.0,1.0,0.0,0.0,0.0,0.0,PAG4,0,0,PAG4,1,TOP_1_3,1,0.8908126009339842
-7271666321098079232,6.0,6.0,6.0,0.0,1.0,0.0,PAG1,1,0,PAG1,0,TOP_4_6,0,0.8864165492941981
-5238069698928696320,6.0,3.0,1.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,TOP_4_6,1,0.8864165492941981
734647309247114624,6.0,4.0,2.0,0.0,1.0,1.0,PAG5,0,1,PAG1,0,TOP_4_6,1,0.8864165492941981
4996849560225935360,6.0,2.0,1.0,1.0,1.0,0.0,PAG5,0,1,PAG5,1,TOP_1_3,1,0.8817999680174943
2430050512559654400,6.0,5.0,0.0,1.0,1.0,1.0,PAG5,0,1,PAG5,1,TOP_1_3,1,0.8817999680174943
-1018397169079279104,6.0,5.0,1.0,1.0,1.0,1.0,PAG4,0,0,PAG5,1,TOP_1_3,1,0.8817999680174943
-7856480458573033472,6.0,3.0,1.0,0.0,1.0,1.0,PAG5,0,0,PAG5,1,TOP_1_3,1,0.8817999680174943
7219288370916954112,6.0,2.0,2.0,0.0,1.0,0.0,PAG5,0,0,PAG5,1,TOP_1_3,1,0.8817999680174943
-4790430380060364800,5.0,5.0,3.0,0.0,0.0,1.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
4680030812416454656,5.0,2.0,1.0,0.0,0.0,1.0,PAG5,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-8363263194191766528,5.0,0.0,0.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
4620322266722842624,5.0,3.0,0.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-8819300844714594304,5.0,1.0,0.0,0.0,0.0,1.0,PAG5,0,0,PAG1,0,OUTROS,0,0.8804287005660405
-4614410022882409472,5.0,0.0,0.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-6185700026720415744,5.0,5.0,0.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
6116686113536552960,5.0,3.0,0.0,1.0,0.0,1.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
1965149871131755776,5.0,2.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG1,0,OUTROS,1,0.8804287005660405
5741217311133568000,5.0,5.0,4.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-3464127535758455296,5.0,1.0,1.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
2269624806684972544,5.0,3.0,2.0,0.0,0.0,1.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-3259474260690640384,5.0,3.0,1.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-1728270854096579328,5.0,1.0,0.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
7213450864862169088,5.0,3.0,1.0,1.0,0.0,1.0,PAG1,0,1,PAG1,0,OUTROS,0,0.8804287005660405
9037070082703282176,5.0,3.0,1.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,0,0.8804287005660405
1204683994233051904,5.0,3.0,0.0,1.0,0.0,0.0,PAG5,0,1,PAG1,0,OUTROS,1,0.8804287005660405
7877739903606828032,5.0,2.0,1.0,0.0,1.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-7042057528765184000,5.0,5.0,1.0,0.0,0.0,0.0,PAG1,1,0,PAG1,0,OUTROS,1,0.8804287005660405
-2624222722443373568,5.0,3.0,0.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,0,0.8804287005660405
7439356369359234048,5.0,5.0,0.0,1.0,0.0,0.0,PAG5,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-4747604255196174336,5.0,1.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG3,0,OUTROS,1,0.8804287005660405
-6365983322817381376,5.0,3.0,0.0,0.0,1.0,1.0,PAG5,0,0,PAG3,0,OUTROS,1,0.8804287005660405
62714208215626256,5.0,2.0,2.0,0.0,0.0,1.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
2739511789586131456,5.0,1.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG1,0,OUTROS,1,0.8804287005660405
2876307789722434560,5.0,4.0,3.0,0.0,1.0,1.0,PAG5,0,0,PAG1,0,OUTROS,1,0.8804287005660405
232376795585213568,5.0,2.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-176363816476284800,5.0,2.0,2.0,0.0,1.0,1.0,PAG4,0,0,PAG3,0,OUTROS,1,0.8804287005660405
-3087323267435432448,5.0,3.0,2.0,0.0,1.0,1.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
3638375667071566336,5.0,3.0,2.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
3238830851565652480,5.0,1.0,0.0,0.0,1.0,1.0,PAG5,0,0,PAG1,0,OUTROS,1,0.8804287005660405
2120473542660264448,5.0,5.0,2.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-6101267722633883648,5.0,2.0,1.0,1.0,0.0,1.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
3554941552354116096,5.0,3.0,2.0,0.0,1.0,1.0,PAG5,0,0,PAG3,0,OUTROS,1,0.8804287005660405
-1934821465984260864,5.0,1.0,0.0,0.0,1.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-2108562968279245568,5.0,2.0,1.0,0.0,1.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
3005004010845649920,5.0,2.0,2.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
846823477968758400,5.0,1.0,1.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,0,0.8804287005660405
8295616260428590080,5.0,0.0,0.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
8068372216198037504,5.0,5.0,0.0,0.0,0.0,1.0,PAG1,1,0,PAG1,0,OUTROS,1,0.8804287005660405
3152456526292285440,5.0,3.0,1.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-5039969061549964288,5.0,5.0,0.0,1.0,0.0,0.0,PAG5,0,0,PAG1,0,OUTROS,0,0.8804287005660405
-6645414463403433984,5.0,4.0,3.0,0.0,0.0,0.0,PAG5,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-7568089670530597888,5.0,4.0,0.0,0.0,1.0,0.0,PAG5,0,0,PAG3,0,OUTROS,1,0.8804287005660405
8335480834933412864,5.0,2.0,0.0,1.0,0.0,0.0,PAG1,1,1,PAG1,0,OUTROS,1,0.8804287005660405
-8433942608178111488,5.0,2.0,1.0,0.0,1.0,0.0,PAG1,0,0,PAG3,0,OUTROS,0,0.8804287005660405
5509284386449490944,5.0,4.0,2.0,0.0,0.0,1.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
6780320907453400064,5.0,3.0,0.0,0.0,0.0,0.0,PAG1,0,0,PAG1,0,OUTROS,1,0.8804287005660405
-417741605805337344,3.0,1.0,1.0,0.0,0.0,0.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
-7845365053293090816,3.0,1.0,0.0,0.0,0.0,0.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
7129996267390653440,3.0,1.0,0.0,0.0,0.0,0.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
-6264691949332212736,3.0,2.0,0.0,0.0,1.0,1.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
1609860747071764480,3.0,1.0,0.0,0.0,1.0,0.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
261921383555430752,3.0,1.0,0.0,0.0,1.0,0.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
-7729655544651281408,3.0,1.0,1.0,0.0,0.0,1.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
3387087306601218560,3.0,3.0,2.0,0.0,0.0,1.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
-2350311970680296448,3.0,0.0,0.0,0.0,0.0,1.0,PAG5,0,0,PAG4,1,OUTROS,0,0.8801775911224352
-855355628236208512,3.0,2.0,1.0,0.0,1.0,0.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
5767298742956781568,3.0,1.0,0.0,0.0,1.0,1.0,PAG1,0,0,PAG4,1,OUTROS,1,0.8801775911224352
5239493069373631488,3.0,3.0,3.0,0.0,0.0,0.0,PAG5,0,0,PAG4,1,OUTROS,1,0.8801775911224352
-4844047198375855104,3.0,1.0,1.0,1.0,0.0,1.0,PAG4,0,1,PAG4,1,OUTROS,1,0.8801775911224352
3724946029294242304,3.0,3.0,2.0,0.0,1.0,0.0,PAG4,0,0,PAG4,1,OUTROS,0,0.8801775911224352
1565566955699762176,3.0,3.0,1.0,0.0,1.0,0.0,PAG5,0,0,PAG4,1,OUTROS,1,0.8801775911224352
3279218847458253824,3.0,3.0,1.0,0.0,1.0,1.0,PAG1,0,0,PAG4,1,OUTROS,1,0.8801775911224352
5031850702913462272,3.0,3.0,1.0,0.0,1.0,1.0,PAG1,0,0,PAG4,1,OUTROS,1,0.8801775911224352
9216100360450532352,3.0,0.0,0.0,0.0,0.0,0.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
-3856567351185669632,3.0,1.0,0.0,0.0,1.0,0.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
-3657320846191561216,3.0,1.0,1.0,0.0,1.0,1.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
8289624040802806784,3.0,2.0,1.0,0.0,0.0,0.0,PAG1,0,0,PAG4,1,OUTROS,1,0.8801775911224352
-576918108100739456,3.0,2.0,0.0,0.0,0.0,1.0,PAG4,0,0,PAG4,1,OUTROS,1,0.8801775911224352
5285972643223547904,6.0,1.0,1.0,0.0,1.0,0.0,PAG5,0,0,PAG5,1,TOP_4_6,1,0.8768339814338397
-3897744877449230848,3.0,2.0,2.0,0.0,0.0,0.0,PAG5,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
-8957088490080228352,3.0,3.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
-6344771291738163200,3.0,2.0,0.0,0.0,0.0,0.0,PAG4,0,0,PAG4,0,TOP_1_3,0,0.8749550928742718
3542815706590145024,3.0,3.0,0.0,0.0,1.0,0.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
-6935519599773115392,3.0,1.0,1.0,0.0,1.0,1.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
-7182400489227322368,3.0,2.0,1.0,0.0,1.0,0.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
1004941262972744704,3.0,2.0,0.0,0.0,0.0,1.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
-3784857121888872960,3.0,2.0,1.0,1.0,0.0,0.0,PAG5,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
7486599455014010880,3.0,3.0,2.0,0.0,0.0,1.0,PAG1,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
-1729531455848541696,3.0,1.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
-1944295085105580288,3.0,2.0,1.0,0.0,0.0,1.0,PAG5,1,0,PAG4,0,TOP_1_3,1,0.8749550928742718
7096632510380763136,3.0,1.0,0.0,0.0,1.0,1.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
1373789212333507840,3.0,3.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
1528331109933090560,3.0,1.0,1.0,0.0,0.0,1.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
438134093674681472,3.0,0.0,0.0,1.0,1.0,0.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
733533418157547648,3.0,0.0,0.0,0.0,1.0,1.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
-1167925540689903104,3.0,1.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG4,0,TOP_1_3,0,0.8749550928742718
2913320507561545216,3.0,2.0,1.0,0.0,1.0,1.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
3980261811229951488,3.0,2.0,2.0,0.0,1.0,0.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
-4861132902285804544,3.0,2.0,0.0,0.0,0.0,0.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
-8925843584960722944,3.0,0.0,0.0,0.0,0.0,1.0,PAG4,0,0,PAG4,0,TOP_1_3,1,0.8749550928742718
8749400769708269568,5.0,3.0,1.0,0.0,0.0,0.0,PAG5,0,0,PAG5,1,OUTROS,1,0.8704148133676022
-659578069093618048,5.0,1.0,1.0,1.0,0.0,0.0,PAG5,0,0,PAG5,1,OUTROS,1,0.8704148133676022
8655613955437082624,5.0,4.0,3.0,0.0,1.0,0.0,PAG5,0,0,PAG5,1,OUTROS,1,0.8704148133676022
9170563922160422912,5.0,5.0,5.0,0.0,1.0,1.0,PAG5,0,0,PAG5,1,OUTROS,1,0.8704148133676022
-2274657642835328512,5.0,2.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,1,OUTROS,1,0.8704148133676022
7972660531892294656,5.0,0.0,0.0,1.0,0.0,0.0,PAG5,0,0,PAG5,1,OUTROS,1,0.8704148133676022
3319229733986051584,5.0,4.0,0.0,0.0,1.0,0.0,PAG5,0,0,PAG5,1,OUTROS,1,0.8704148133676022
7973374041936901120,5.0,5.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,1,OUTROS,1,0.8704148133676022
8459261553366938624,5.0,0.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,1,OUTROS,1,0.8704148133676022
2289866817089462784,5.0,3.0,3.0,1.0,0.0,1.0,PAG5,0,1,PAG5,1,OUTROS,1,0.8704148133676022
-3897290032523734528,5.0,0.0,0.0,0.0,1.0,0.0,PAG5,0,0,PAG5,1,OUTROS,1,0.8704148133676022
5914558767097974784,5.0,4.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,1,OUTROS,1,0.8704148133676022
-5770041420081111040,5.0,1.0,0.0,1.0,1.0,0.0,PAG4,0,0,PAG5,1,OUTROS,1,0.8704148133676022
-3269335397745308160,3.0,3.0,2.0,0.0,0.0,1.0,PAG5,0,0,PAG4,0,TOP_4_6,1,0.8697440094017307
6783152029233869824,3.0,2.0,0.0,0.0,0.0,1.0,PAG4,0,0,PAG4,0,TOP_4_6,1,0.8697440094017307
-888945110307906176,3.0,1.0,0.0,1.0,0.0,0.0,PAG4,0,0,PAG4,0,TOP_4_6,1,0.8697440094017307
660123295831626752,3.0,2.0,1.0,0.0,1.0,1.0,PAG4,1,0,PAG4,0,TOP_4_6,1,0.8697440094017307
5896005035674990592,3.0,3.0,1.0,0.0,1.0,0.0,PAG4,0,0,PAG4,0,TOP_4_6,1,0.8697440094017307
7644997066432608256,3.0,0.0,0.0,0.0,0.0,1.0,PAG5,0,0,PAG4,0,TOP_4_6,0,0.8697440094017307
-1546441403815375360,3.0,3.0,3.0,0.0,0.0,1.0,PAG4,0,0,PAG4,0,TOP_4_6,1,0.8697440094017307
-7182007619001837568,3.0,1.0,1.0,0.0,1.0,1.0,PAG5,0,0,PAG4,0,TOP_4_6,1,0.8697440094017307
-2543935832232732672,3.0,3.0,1.0,0.0,0.0,1.0,PAG4,0,0,PAG4,0,TOP_4_6,1,0.8697440094017307
-8123358214449771520,3.0,1.0,1.0,0.0,0.0,1.0,PAG5,0,0,PAG4,0,TOP_4_6,1,0.8697440094017307
-7908173012074593280,5.0,0.0,0.0,0.0,1.0,0.0,PAG5,0,0,PAG5,0,TOP_1_3,1,0.8648321469723257
460147081640217216,5.0,3.0,1.0,0.0,1.0,1.0,PAG4,0,0,PAG5,0,TOP_1_3,1,0.8648321469723257
66775628616356528,5.0,3.0,3.0,0.0,1.0,0.0,PAG5,0,0,PAG5,0,TOP_1_3,1,0.8648321469723257
-5636783743945863168,5.0,0.0,0.0,1.0,0.0,0.0,PAG1,0,0,PAG5,0,TOP_1_3,1,0.8648321469723257
-7906461699432494080,5.0,2.0,0.0,0.0,1.0,0.0,PAG5,0,0,PAG5,0,TOP_1_3,1,0.8648321469723257
5399087078187191296,5.0,1.0,0.0,0.0,0.0,1.0,PAG5,0,0,PAG5,0,TOP_1_3,1,0.8648321469723257
-292870227886503104,5.0,2.0,1.0,0.0,0.0,0.0,PAG5,1,0,PAG5,0,TOP_1_3,1,0.8648321469723257
-7143156339990937600,5.0,1.0,0.0,0.0,1.0,0.0,PAG5,0,0,PAG5,0,TOP_1_3,1,0.8648321469723257
3846352405055765504,5.0,2.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG5,0,TOP_1_3,1,0.8648321469723257
-6206636156189474816,2.0,0.0,0.0,0.0,0.0,1.0,PAG5,0,0,PAG4,0,OUTROS,0,0.8630130551046231
-4344088783699825664,2.0,1.0,1.0,0.0,1.0,1.0,PAG4,1,0,PAG4,0,OUTROS,1,0.8630130551046231
1305007022771449088,2.0,2.0,0.0,0.0,0.0,0.0,PAG4,0,0,PAG4,0,OUTROS,0,0.8630130551046231
4984800492415413248,2.0,0.0,0.0,0.0,0.0,0.0,PAG5,0,0,PAG4,0,OUTROS,1,0.8630130551046231
-7526423038102693888,2.0,2.0,2.0,0.0,0.0,0.0,PAG4,0,0,PAG4,0,OUTROS,1,0.8630130551046231
851218408286749824,2.0,2.0,1.0,0.0,1.0,1.0,PAG4,0,0,PAG4,0,OUTROS,1,0.8630130551046231
6223456789414496256,2.0,2.0,1.0,0.0,0.0,1.0,PAG5,0,0,PAG4,0,OUTROS,0,0.8630130551046231
